officialSet,officialCardNumber,name,type,status,risk,ruleId,reason,officialUrl,officialImageUrl,imageStatus,imageAudit,text
"BP02","BP02-028/082","逆境の1ドット","attack","完全対応","low","attack_marker+attack_post_conditional","アタック宣言マーカーを実装済み / プレイエリアにメモリアカードが2枚以上あるなら、 に対応したアタック後処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-028","https://assets.xross-stars.com/card/BP02/BP02-028_a8dd1fc5b6f606fae72f18b908adce73.png","ready","ready","【アタックする】 / 【アタック後】プレイエリアにメモリアカードが2枚以上あるなら、対戦相手の他のリーダーすべてに10ダメージ。"
"BP02","BP02-029/082","カウンターブロー","attack","完全対応","low","play_pp_if_no_other_cards+attack_flat_damage","場に他カードがない条件のPP回復を実装済み / アタック時の固定ダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-029","https://assets.xross-stars.com/card/BP02/BP02-029_1c4d00b7a886673f6ba3b29c63c62732.png","ready","ready","【プレイ時】プレイエリアに他のカードがないなら、PPを1回復する。 / 【アタックする】ダメージ-10。"
"BP02","BP02-030/082","ミラクルナイフ","attack","完全対応","low","attack_flat_damage","アタック時の固定ダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-030","https://assets.xross-stars.com/card/BP02/BP02-030_0d5f2942ccb9ec84671b66a21509960a.png","ready","ready","【アタックする】ダメージ+10。"
"BP02","BP02-031/082","勝利の雄たけび","attack","完全対応","low","attack_flat_damage+attack_post_effect","アタック時の固定ダメージ補正を実装済み / アタック後2ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-031","https://assets.xross-stars.com/card/BP02/BP02-031_5b6159eee114eb20467262365df6bc6f.png","ready","ready","【アタックする】ダメージ+30。 / 【アタック後】カードを2枚引く。"
"BP02","BP02-032/082","アンストッパブル","attack","完全対応","low","attack_round3_bonus","3ラウンド目条件のダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-032","https://assets.xross-stars.com/card/BP02/BP02-032_3d14423b5734461a79e55d33dd022389.png","ready","ready","【アタックする】このラウンドが3ラウンド目なら、ダメージ+20。"
"BP02","BP02-033/082","ダイナミック薪割り","attack","完全対応","low","attack_draw_1_discard_1","アタック後1ドロー1ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-033","https://assets.xross-stars.com/card/BP02/BP02-033_be47654fc5792ce36416adc131459fa3.png","ready","ready","【アタックする】 / 【アタック後】カードを1枚引き、手札を1枚捨てる。"
"BP02","BP02-034/082","ヘヴィーインパクト","attack","完全対応","low","attack_marker+attack_post_conditional","アタック宣言マーカーを実装済み / プレイエリアにメモリアカードが2枚以上あるなら、 に対応したアタック後処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-034","https://assets.xross-stars.com/card/BP02/BP02-034_15aacf1f816497efa7a3430ea8f448e4.png","ready","ready","【アタックする】 / 【アタック後】プレイエリアにメモリアカードが2枚以上あるなら、対戦相手の他のリーダーすべてに10ダメージ。"
"BP02","BP02-036/082","スウィートドリーム","attack","完全対応","low","attack_flat_damage","アタック時の固定ダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-036","https://assets.xross-stars.com/card/BP02/BP02-036_7b24684b5209ac91dc8cd28fbfc042eb.png","ready","ready","【アタックする】ダメージ+10。"
"BP02","BP02-037/082","ベテランの意地","attack","完全対応","low","attack_marker+attack_post_conditional","アタック宣言マーカーを実装済み / プレイエリアにメモリアカードが2枚以上あるなら、 に対応したアタック後処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-037","https://assets.xross-stars.com/card/BP02/BP02-037_da91324ac130049735e058f5ad68285a.png","ready","ready","【アタックする】 / 【アタック後】プレイエリアにメモリアカードが2枚以上あるなら、対戦相手の他のリーダー1体に20ダメージ。"
"BP02","BP02-038/082","オールスターコンボ","attack","完全対応","low","attack_other_attack_count_bonus","他アタック枚数条件のダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-038","https://assets.xross-stars.com/card/BP02/BP02-038_e0fcd317c6a7686cb74cc4dce111e8dd.png","ready","ready","【アタックする】プレイエリアに他のアタックカードが2枚以上あるなら、ダメージ+40。プレイエリアに他のアタックカードが4枚以上あるなら、さらにダメージ+20。"
"BP02","BP02-040/082","マシンガントーク","attack","完全対応","low","attack_draw_1_discard_1","アタック後1ドロー1ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-040","https://assets.xross-stars.com/card/BP02/BP02-040_57405a35e5bb80b5c474ef040a33c610.png","ready","ready","【アタックする】 / 【アタック後】カードを1枚引き、手札を1枚捨てる。"
"BP02","BP02-041/082","エアリアルアックス","attack","完全対応","low","attack_flat_damage","アタック時の固定ダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-041","https://assets.xross-stars.com/card/BP02/BP02-041_01012e54beca3fcfe312d818bcee4188.png","ready","ready","【アタックする】ダメージ+10。"
"BP02","BP02-042/082","大将の威厳","attack","完全対応","low","attack_marker+attack_post_conditional","アタック宣言マーカーを実装済み / このアタックを受けたリーダーがダウンしているなら、 に対応したアタック後処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-042","https://assets.xross-stars.com/card/BP02/BP02-042_070845c7d9d3d894001dde2357fc220d.png","ready","ready","【アタックする】 / 【アタック後】このアタックを受けたリーダーがダウンしているなら、対戦相手は手札を1枚捨てる。"
"BP02","BP02-043/082","マウントタックル","attack","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-043","https://assets.xross-stars.com/card/BP02/BP02-043_4947c78acb0dd222dbb070d34c1f2c5e.png","ready","ready","【アタックする】 / 【アタック強化】次のアタックのダメージ+20。"
"BP02","BP02-044/082","セクシーアローべにショット","attack","完全対応","low","attack_target_down_draw_1","対象ダウン条件つき1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-044","https://assets.xross-stars.com/card/BP02/BP02-044_275fd2f4ed533b6c65077433cf2caff8.png","ready","ready","【アタックする】 / 【アタック後】このアタックを受けたリーダーがダウンしているなら、カードを1枚引く。"
"BP02","BP02-046/082","いただきま～す！","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-046","https://assets.xross-stars.com/card/BP02/BP02-046_e8ed180033c1e573cdaea851064baebb.png","ready","ready","【アタック強化】次のアタックのダメージ+50。"
"BP02","BP02-047/082","ケーキのおうち","memoria","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-047","https://assets.xross-stars.com/card/BP02/BP02-047_e7c0688fc4125299f7f507d9b295f525.png","ready","ready","【プレイ時】自分のリーダー1体を30回復する。 / 【アタック強化】次のアタックのダメージ+30。"
"BP02","BP02-048/082","ちる！","memoria","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-048","https://assets.xross-stars.com/card/BP02/BP02-048_e9570136bc7fc4c37729b479e21db381.png","ready","ready","【アタック強化】次のアタックのダメージ+50。 / 【アタック後】対戦相手の他のリーダー1体に10ダメージ。"
"BP02","BP02-049/082","究極自摸","memoria","完全対応","low","attack_post_effect","アタック後1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-049","https://assets.xross-stars.com/card/BP02/BP02-049_57cea8c9f2a5005b0d2761d46cd99096.png","ready","ready","【アタック後】カードを1枚引く。"
"BP02","BP02-050/082","邪念払拭","memoria","完全対応","low","play_direct_damage_20","プレイ時の単体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-050","https://assets.xross-stars.com/card/BP02/BP02-050_bceb4b690c7191f062cbae145f114878.png","ready","ready","【プレイ時】対戦相手のリーダー1体に20ダメージ。"
"BP02","BP02-051/082","初めての歓声","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-051","https://assets.xross-stars.com/card/BP02/BP02-051_318242dd69f523a2b795ef1f808af2a7.png","ready","ready","【アタック強化】次のアタックのダメージ+60。"
"BP02","BP02-053/082","天賦の竹槍","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-053","https://assets.xross-stars.com/card/BP02/BP02-053_44aa3a2b44061dab0a0a3205d8a1eee4.png","ready","ready","【アタック強化】次のアタックのダメージ+50。"
"BP02","BP02-054/082","焦土の王者","memoria","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-054","https://assets.xross-stars.com/card/BP02/BP02-054_65a7b5b60b726a7ebec5cbf87d5340ad.png","ready","ready","【プレイ時】カードを1枚引き、手札を1枚捨てる。"
"BP02","BP02-055/082","やさぐれメイド","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-055","https://assets.xross-stars.com/card/BP02/BP02-055_4341b98e57e0f4c299b7186802766c86.png","ready","ready","【アタック強化】次のアタックのダメージ+60。"
"BP02","BP02-057/082","愛弟子の栄冠","memoria","完全対応","low","play_draw_2","プレイ時2ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-057","https://assets.xross-stars.com/card/BP02/BP02-057_ab857be0050e9324d5151f529e0d8127.png","ready","ready","【プレイ時】カードを2枚引く。"
"BP02","BP02-059/082","逆転のハイドギャル","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-059","https://assets.xross-stars.com/card/BP02/BP02-059_85382da552e86d22ba278c2191e2a95e.png","ready","ready","【アタック強化】次のアタックのダメージ+80。"
"BP02","BP02-060/082","メンタルブレイク","memoria","完全対応","low","play_draw_1+attack_buff_flat","プレイ時1ドローを実装済み / 次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-060","https://assets.xross-stars.com/card/BP02/BP02-060_83afffd0012008d3d8030416a859ecdc.png","ready","ready","【プレイ時】カードを1枚引く。 / 【アタック強化】次のアタックのダメージ+60。"
"BP02","BP02-061/082","ワザでんがや","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-061","https://assets.xross-stars.com/card/BP02/BP02-061_574f524894515ea68157742cfff48d02.png","ready","ready","【アタック強化】次のアタックのダメージ+50。"
"BP02","BP02-062/082","クッキングパニック","memoria","完全対応","low","play_direct_damage_20","プレイ時の単体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-062","https://assets.xross-stars.com/card/BP02/BP02-062_49fd10e3ca3a0f74c09119b7f12465ad.png","ready","ready","【プレイ時】対戦相手のリーダー1体に20ダメージ。"
"BP02","BP02-063/082","ギャルスタイル","memoria","完全対応","low","play_draw_1+attack_buff_flat","プレイ時1ドローを実装済み / 次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-063","https://assets.xross-stars.com/card/BP02/BP02-063_81cce5679378b914efe08bff044e77cd.png","ready","ready","【プレイ時】カードを1枚引く。 / 【アタック強化】次のアタックのダメージ+30。"
"BP02","BP02-064/082","デルボーモッパイ","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-064","https://assets.xross-stars.com/card/BP02/BP02-064_9ff7e511dec484b7aea7ed93ad16a247.png","ready","ready","【アタック強化】次のアタックのダメージ+60。"
"BP02","BP02-065/082","パッションコール","memoria","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-065","https://assets.xross-stars.com/card/BP02/BP02-065_6cbf8c27294f56c8bae8458d86745dee.png","ready","ready","【アタック強化】次のアタックのダメージ+50。 / 【アタック後】対戦相手の他のリーダー1体に10ダメージ。"
"BP02","BP02-067/082","伝道者","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-067","https://assets.xross-stars.com/card/BP02/BP02-067_45c623d280e707ec2d599ae66675e2d5.png","ready","ready","【アタック強化】次のアタックのダメージ+50。"
"BP02","BP02-070/082","1先の悪魔","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-070","https://assets.xross-stars.com/card/BP02/BP02-070_e9950168a433771af698c9cfca60a226.png","ready","ready","【アタック強化】次のアタックのダメージ+60。"
"BP02","BP02-071/082","無敵の師弟","memoria","完全対応","low","play_draw_2","プレイ時2ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-071","https://assets.xross-stars.com/card/BP02/BP02-071_652bf655f7e0432e22bd5aafb1126142.png","ready","ready","【プレイ時】カードを2枚引く。"
"BP02","BP02-072/082","トリプルティアラ","memoria","完全対応","low","play_draw_1+attack_buff_flat","プレイ時1ドローを実装済み / 次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-072","https://assets.xross-stars.com/card/BP02/BP02-072_22a5b4794257fd0d044eee3eef8cbb88.png","ready","ready","【プレイ時】カードを1枚引く。 / 【アタック強化】次のアタックのダメージ+30。"
"BP02","BP02-073/082","エナジーチャージャー","tactics","完全対応","low","play_pp1_draw1","PP回復+ドローの複合処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-073","https://assets.xross-stars.com/card/BP02/BP02-073_a091cab413ba5be0204ce29b430c2dd7.png","ready","ready","【プレイ時】PPを1回復し、カードを1枚引く。"
"BP02","BP02-074/082","ストラテジックレーダー","tactics","完全対応","low","play_draw_2","プレイ時2ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-074","https://assets.xross-stars.com/card/BP02/BP02-074_6e8c923e1d307db22db570529cf1ffad.png","ready","ready","【プレイ時】カードを2枚引く。"
"BP02","BP02-076/082","ドレインロッド","tactics","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-076","https://assets.xross-stars.com/card/BP02/BP02-076_ab83dd595ad55b5e4a7a3f0dc7c62361.png","ready","ready","【プレイ時】自分のリーダーを合計40回復する。（複数のリーダーを選んでもよい。）対戦相手のリーダー1体に、このカードの効果で回復した数値と同じダメージ。"
"BP02","BP02-080/082","メリケンサック","tactics","完全対応","low","equip_atk_10","装備による攻撃力+10を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-080","https://assets.xross-stars.com/card/BP02/BP02-080_bd601c11bfde61d79aa9acc318751b12.png","ready","ready","攻撃力+10"
"BP02","BP02-082/082","PPカード","pp","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-082","https://assets.xross-stars.com/card/BP02/BP02-082_c0cfa986db0670f23a6c629fa5c6f7c8.png","ready","ready",""
"BP02","BP02-083/082","赤見かるび","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-083","https://assets.xross-stars.com/card/BP02/BP02-083_81c1d9d8fbf5ed47549eaa9b4162e0e1.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP02","BP02-084/082","如月れん","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-084","https://assets.xross-stars.com/card/BP02/BP02-084_f90ab5762b26b6ae9524e2c0d7429d42.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP02","BP02-085/082","立川","leader","完全対応","low","leader_exact","覚醒時2ドロー2ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-085","https://assets.xross-stars.com/card/BP02/BP02-085_a92e608c1e30be4a5088876df5383fca.png","ready","ready","【覚醒時】カードを2枚引き、手札を2枚捨てる。"
"BP02","BP02-086/082","蝶屋はなび","leader","完全対応","low","leader_exact","覚醒時1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-086","https://assets.xross-stars.com/card/BP02/BP02-086_bb15bbbf991e4876ea6eaf7647c02183.png","ready","ready","【覚醒時】カードを1枚引く。"
"BP02","BP02-087/082","赤見かるび","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-087","https://assets.xross-stars.com/card/BP02/BP02-087_e065c07289840e4acafe8ee5cfa59ac8.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP02","BP02-088/082","如月れん","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-088","https://assets.xross-stars.com/card/BP02/BP02-088_5fd0068da990e04615a5cddf0a892347.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP02","BP02-089/082","あれる","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-089","https://assets.xross-stars.com/card/BP02/BP02-089_ceb5fa621a4413e94fab0d0c5ff4a1e5.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP02","BP02-090/082","かずのこ","leader","完全対応","low","leader_exact","覚醒時1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-090","https://assets.xross-stars.com/card/BP02/BP02-090_ffa30ef1cef858b4a3938c1271c3831c.png","ready","ready","【覚醒時】カードを1枚引く。"
"BP02","BP02-091/082","Shuto","leader","完全対応","low","leader_exact","覚醒時2ドロー2ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-091","https://assets.xross-stars.com/card/BP02/BP02-091_bf197714f14187c36561af39bbe707ff.png","ready","ready","【覚醒時】カードを2枚引き、手札を2枚捨てる。"
"BP02","BP02-092/082","トナカイト","leader","完全対応","low","leader_exact","覚醒時単体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-092","https://assets.xross-stars.com/card/BP02/BP02-092_a76cf95d34d0be1ff5af2b1af26abe68.png","ready","ready","【覚醒時】対戦相手のリーダー1体に20ダメージ。"
"BP02","BP02-093/082","トナカイト","leader","完全対応","low","leader_exact","覚醒時単体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-093","https://assets.xross-stars.com/card/BP02/BP02-093_7590c90895d6a47bd401ff20e29c2649.png","ready","ready","【覚醒時】対戦相手のリーダー1体に20ダメージ。"
"BP02","BP02-094/082","甘結もか","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-094","https://assets.xross-stars.com/card/BP02/BP02-094_2a655c6c296a85fbdff6a3201eafe294.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP02","BP02-095/082","神成きゅぴ","leader","完全対応","low","leader_exact","覚醒時全体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-095","https://assets.xross-stars.com/card/BP02/BP02-095_42fe9429f1a657ab19c3ab3f37f3e139.png","ready","ready","【覚醒時】対戦相手のリーダーすべてに10ダメージ。"
"BP02","BP02-096/082","kinako","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-096","https://assets.xross-stars.com/card/BP02/BP02-096_776b3adc68ae7dc86e134cf91f0740e2.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP02","BP02-097/082","わいわい","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-097","https://assets.xross-stars.com/card/BP02/BP02-097_414750be4dfb15cb497bbb27bd7c1de0.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP02","BP02-098/082","甘結もか","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-098","https://assets.xross-stars.com/card/BP02/BP02-098_7d87bc43926d7ff593f838c5d8a2533c.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP02","BP02-099/082","kinako","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-099","https://assets.xross-stars.com/card/BP02/BP02-099_91f22d646dfdd949d49ddf24d4eff4cf.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP02","BP02-100/082","天鬼ぷるる","leader","完全対応","low","leader_exact","覚醒時2ドロー2ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-100","https://assets.xross-stars.com/card/BP02/BP02-100_a5b9e64498c726ce2e9449f59e1c1111.png","ready","ready","【覚醒時】カードを2枚引き、手札を2枚捨てる。"
"BP02","BP02-101/082","どぐら","leader","完全対応","low","leader_exact","覚醒時全体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-101","https://assets.xross-stars.com/card/BP02/BP02-101_77df731c54258625b514cd348da3cadf.png","ready","ready","【覚醒時】対戦相手のリーダーすべてに10ダメージ。"
"BP02","BP02-102/082","ボンちゃん","leader","完全対応","low","leader_exact","覚醒時1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-102","https://assets.xross-stars.com/card/BP02/BP02-102_9baf79955c983b6d6346939719dd5efb.png","ready","ready","【覚醒時】カードを1枚引く。"
"BP02","BP02-103/082","八雲べに","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-103","https://assets.xross-stars.com/card/BP02/BP02-103_ebc52c1dcaf7b980b713b77a884f2294.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP02","BP02-104/082","花芽なずな","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-104","https://assets.xross-stars.com/card/BP02/BP02-104_073d3872d25002d2d305ffe80bc56195.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP02","BP02-107/082","勝利の雄たけび","attack","完全対応","low","attack_flat_damage+attack_post_effect","アタック時の固定ダメージ補正を実装済み / アタック後2ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-107","https://assets.xross-stars.com/card/BP02/BP02-107_fee1ad248beac6ab135ab4ebb0652c1c.png","ready","ready","【アタックする】ダメージ+30。 / 【アタック後】カードを2枚引く。"
"BP02","BP02-108/082","オールスターコンボ","attack","完全対応","low","attack_other_attack_count_bonus","他アタック枚数条件のダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-108","https://assets.xross-stars.com/card/BP02/BP02-108_b725c82a1be12095fbd8710c4d265235.png","ready","ready","【アタックする】プレイエリアに他のアタックカードが2枚以上あるなら、ダメージ+40。プレイエリアに他のアタックカードが4枚以上あるなら、さらにダメージ+20。"
"BP02","BP02-111/082","逆転のハイドギャル","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/5-111","https://assets.xross-stars.com/card/BP02/BP02-111_8097b0eb01b7ccae90481d4f8bd93385.png","ready","ready","【アタック強化】次のアタックのダメージ+80。"
"BP03","BP03-001/081","天月","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-001","https://assets.xross-stars.com/card/BP03/BP03-001_fd5af9a192cdd144fe11f3b212848d71.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP03","BP03-002/081","紫宮るな","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-002","https://assets.xross-stars.com/card/BP03/BP03-002_3ac239c47be83c0b65dbc8ea0acba193.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP03","BP03-003/081","緋月ゆい","leader","完全対応","low","leader_exact","覚醒時2ドロー2ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-003","https://assets.xross-stars.com/card/BP03/BP03-003_4f74b019c8810aee8cf613c6d78a36c7.png","ready","ready","【覚醒時】カードを2枚引き、手札を2枚捨てる。"
"BP03","BP03-004/081","rion","leader","完全対応","low","leader_exact","覚醒時全体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-004","https://assets.xross-stars.com/card/BP03/BP03-004_f90998675a56aad368381d8d939c7814.png","ready","ready","【覚醒時】対戦相手のリーダーすべてに10ダメージ。"
"BP03","BP03-005/081","ズズ","leader","完全対応","low","leader_exact","覚醒時1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-005","https://assets.xross-stars.com/card/BP03/BP03-005_503d726db01f19febe8c06aab7f7f80e.png","ready","ready","【覚醒時】カードを1枚引く。"
"BP03","BP03-006/081","紡木こかげ","leader","完全対応","low","leader_exact","覚醒時単体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-006","https://assets.xross-stars.com/card/BP03/BP03-006_044a6f51cc211e56600d25e4cae33a9b.png","ready","ready","【覚醒時】対戦相手のリーダー1体に20ダメージ。"
"BP03","BP03-007/081","柊ツルギ","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-007","https://assets.xross-stars.com/card/BP03/BP03-007_a758f0249462451274e57da957aa32ed.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP03","BP03-008/081","平岩康佑","leader","完全対応","low","leader_exact","覚醒時2ドロー2ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-008","https://assets.xross-stars.com/card/BP03/BP03-008_add1b207288455b5acfba978cc7d1f52.png","ready","ready","【覚醒時】カードを2枚引き、手札を2枚捨てる。"
"BP03","BP03-009/081","藍沢エマ","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-009","https://assets.xross-stars.com/card/BP03/BP03-009_4900e7b464fef13ba789c45db884c5d9.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP03","BP03-010/081","鬼ヶ谷テン","leader","完全対応","low","leader_exact","覚醒時単体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-010","https://assets.xross-stars.com/card/BP03/BP03-010_4964848a87d8ba7f5aeab86863b75943.png","ready","ready","【覚醒時】対戦相手のリーダー1体に20ダメージ。"
"BP03","BP03-011/081","ととみっくす","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-011","https://assets.xross-stars.com/card/BP03/BP03-011_f4b0ffb76cdca1c94dd5138a10f4133b.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
